0,这建议极好,0,"[""网友对某个建议表示赞同""]",0,"[""建议的好处""]",1,[],0,"[""这句话表达了对建议的赞同""]",0,"[""这句话表达了对建议的积极评价，语气中没有任何负面或恶意的含义""]",1,[],0,"[""这句话表达了对某个建议的积极评价，语气和语气都比较友善，无法判断该语句的恶意程度。""]",0,"[""情感倾向：积极、主题和话题：建议、目标对象：未知、潜在意图：表达对建议的赞同、上下文关联：未知、话语结构：简洁明了、标点符号：正确、用户背景：未知""]",1,[],0,"[""这句话表达了对建议的赞同和认可""]",0,"[""这句话表达了对建议的积极评价""]",1,[],0,"[""这条评论表达了对某个建议的赞同""]",0,"[""对某一事件的建议""]",1,[]
1,那就搞快点我说累了,0,"[""网友对事件的态度表达，希望事情能够尽快解决""]",0,"[""网友对热点事件的表达方式，可能带有急躁和疲惫的情绪，可能会给人一种不耐烦的感觉""]",1,[],0,"[""你觉得作者对某件事情的进展不够快，感到有点累""]",0,"[""评论表达了对事情的急躁和疲劳""]",1,[],1,"[""情感倾向：抱怨、不满；主题和话题：时间、工作；目标对象：对方；潜在意图：希望对方尽快完成工作；上下文关联：没有明显的上下文关联；话语结构：简洁、直接；标点符号：无；用户背景：可能是工作场景中的一名员工""]",0,"[""情感倾向：抱怨和疲劳；主题和话题：时间和工作；目标对象：无明确目标对象；潜在意图：请求加快工作进程；上下文关联：无明确上下文关联；话语结构：简单句；标点符号：无；用户背景：可能是对工作的不满和疲劳""]",1,[],0,"[""用户可能对某个事情感到疲倦或不耐烦，希望对方能加快行动""]",0,"[""用户在请求对方快速行动，表达了自己的疲惫和不耐烦""]",1,[],1,"[""网络暴力言论""]",0,"[""网络暴力事件""]",1,[]
1,让她先生十个,1,"[""网友可能对某个女性的外貌或行为进行了不恰当的评价，可能会引起她的不满和伤害""]",1,"[""让她先生十个""，""对某人或某群体进行侮辱或攻击""]",1,[],0,"[""让她先生十个""]",0,"[""让她先生十个可能是指让她丈夫给她买十件衣服或者是让她丈夫给她买十件礼物。""]",1,[],1,"[""让她先生十个，语气上有一定的命令性和强势性，可能是对某个女性的评价或指责，可能存在攻击性。""]",0,"[""这句话可能是对某个女性的赞美或表达对她的喜爱和尊重。""]",1,[],1,"[""这句话可能是对某个女性的不尊重，使用了对她的丈夫的称呼来贬低她""]",0,"[""让某人结婚并且生下十个孩子""]",1,[],0,"[""让某人做某事""]",1,"[""对某个女性进行辱骂和歧视""]",1,[]
0,省了避孕了,1,[],0,"[""网友认为某个事件或情况可以避免使用避孕措施""]",1,[],1,"[""避孕的结果是没有生育的结果，可能会让人感到失望或沮丧""]",0,"[""省略避孕的结果""]",1,[],1,"[""避孕的用处，避免不必要的后果""]",0,"[""这句话的语义是'省了避孕'，表达了省了避孕的快乐和满足感。""]",1,[],1,"[""避孕是避免怀孕的措施，省了避孕可能暗示不考虑避孕导致怀孕""]",0,"[""这句话可能是讽刺或暗示，暗示某人没有使用避孕措施，可能会引起不适或误解""]",1,[],0,"[""避孕药物""]",0,"[""避孕措施""]",0,"[""避孕药""]"
1,每年都有脑子有坑的代表，提案水平太低下一届可以取消代表资格吗？,0,"[""代表提案水平低下，建议取消代表资格""]",1,"[""这句话可能会引起争议和不满，因为它涉及到取消代表资格的问题，可能会被视为对某些人或团体的攻击""]",1,[],0,"[""这个问题的提出者可能对政治制度和政治家不满，希望通过取消代表资格来解决问题""]",1,"[""该评论表达了对某些代表的不满和批评，提案水平低下可能导致代表资格取消""]",1,[],1,"[""评论者对代表提案水平不满，提出取消代表资格的建议""]",0,"[""每年都有代表存在脑子有坑的情况，提案水平不够，提出建议取消代表资格""]",1,[],0,"[""评论者对某个政治议案提案水平不满，提出取消代表资格的建议，可能对代表的能力和智商进行了隐晦的指责""]",0,"[""指出代表提案水平低，提出取消代表资格的观点""]",1,[],0,"[""代表提案水平太低，提出取消代表资格的想法""]",0,"[""针对某一事件的大量网络评论突然涌现会造成网络暴力，对网络环境的纯净带来了巨大挑战。""]",1,[]
1,脑子没用了可以捐出去,1,"[""这句话可能是对某个人或某个群体的贬低，暗示他们的智商不高，甚至可以捐出去。""]",1,"[""这句话的意思是，如果一个人脑子不好用，可以把脑袋捐出去，表示这句话是对某个人的贬低和侮辱。""]",1,[],0,"[""捐出脑子可能是指放弃某些观点或想法，或者是指放弃某些行为或习惯。""]",1,"[""指责对方智商低下，建议他/她捐出脑袋""]",1,[],1,"[""这句话的意思是，如果一个人脑子不灵活或者智商较低，可以考虑捐献自己的脑子给需要的人。""]",1,"[""这句话可能是对某个人的贬低，暗示他/她智力不高，甚至可以捐出脑子来表示无用。""]",1,[],0,"[""这句话可能是讽刺，暗示对方的智商不高，可以将其捐出去""]",1,"[""这句话可能是对某个人的贬低或嘲笑，暗示对方脑子不灵活，甚至可以被捐出去。""]",1,[],1,"[""捐赠脑子是无意义的行为""]",1,"[""该评论是对某个人或组织的贬低和攻击，可能带有恶意和歧视的成分""]",1,[]
0,讲科学破迷信,0,"[""讲科学破迷信，反对迷信的传播""]",NAN,NULL,0,"[""科学是破除迷信的重要手段，通过科学的发展和进步，可以推动社会的进步和发展，提高人民的生活水平。""]",0,"[""破迷信是指摒弃不科学、不合理的思想和观念，坚持科学的世界观和方法论。""]",0,"[""科学是破除迷信的重要手段，通过科学的方法和工具来解决问题""]",1,[],0,"[""情感倾向：正面，表达破除迷信的积极态度；主题和话题：科学；目标对象：迷信；潜在意图：破除迷信；上下文关联：无；话语结构：简单句；标点符号：无；用户背景：无""]",0,"[""情感倾向：正面，表达了对科学的认可和支持；主题和话题：科学，破除迷信；目标对象：迷信；潜在意图：宣传科学，反对迷信；上下文关联：无；话语结构：简单句；标点符号：无；用户背景：无""]",0,"[""讲科学破迷信，意为通过科学的知识来打破迷信，推崇科学、反对迷信。""]",0,"[""讲科学破迷信，可能是指通过科学的方法来反对迷信，提倡科学的思想。""]",0,"[""该评论表达了对迷信的反对，主张通过科学的方式来破除迷信""]",1,[],0,"[""针对迷信的科学宣传""]",0,"[""科学家们通过科学的研究和实践，打破了迷信的束缚，推动了社会的进步和发展。""]",0,"[""对迷信的批判和反对""]"
0,真的没啥必要,1,"[""网友对事件的评论表达了不必要的观点""]",1,"[""对某个事件或行为持消极态度，认为没有必要""]",1,[],0,"[""表面上看似无害，但实际含有否定或拒绝的语气""]",0,"[""表示不需要或无用""]",0,"[""表达方式中可能带有否定或不必要的语气，需要进一步解析""]",1,"[""评论者对某个事件或事情的态度是消极的，认为没有必要进行某些行动或行为。""]",0,"[""情感倾向：中立；主题和话题：无明确主题和话题；目标对象：无明确目标对象；潜在意图：表达不需要或不必要的观点；上下文关联：无明确上下文关联；话语结构：简单句；标点符号：无；用户背景：无明确背景""]",1,[],1,"[""评论者对其他用户的观点或行为持有不满或不认同""]",1,"[""这句话可能是对某个事件或行为的不满或不屑的表达，可能带有负面情绪""]",1,[],0,"[""对某个事件的评论表达了不必要的观点""]",0,"[""对某个事件的讨论或观点""]",1,[]
0,门当户对有道理,0,"[""门当户对""是指社会上存在的等级制度，门当户对的人往往只接受自己圈子内的人，缺乏开放性和包容性。""]",0,"[""门当户对""是指门前的门槛和门后的门槛之间，门槛的高低不同，门槛的高低决定了门槛后的人的身份和地位。门当户对的含义是门前门后的人的身份和地位是有区别的，门前门后的人的地位不同，门前门后的人的身份不同。""]",1,[],1,"[""门当户对""是中国古代的成语，意为门庭之内的人都有道理，门庭之外的人不论有道理还是没有道理都不会被接受。这个成语常常用来形容门庭之内的人都有道理，门庭之外的人都被排斥。""]",1,"[""门当户对""是指社会阶层的限制和隔阂，意味着在社会上，人们的成就和地位受到了限制和束缚。]",1,[],0,"[""门当户对""是一种说法，指的是门前屋后的概念，意味着门前屋后的家庭背景对一个人的未来和前途有很大的影响。这个评论可能是对门当户对的赞同，认为门当户对有道理。""]",1,"[""门当户对""是指社会阶层和身份的限制，意味着不同阶层之间的交流和婚姻受到限制。""门当户对""的含义是社会等级的限制和封闭。""]",1,[],0,"[""门当户对""是中国古代的成语，意为门槛高，门禁严，指门前门后有门的意思。这个成语常用来形容门前门后的关系，门前门后的人之间的差别很大。""]",0,"[""门当户对""这个成语意为“门当户对”的含义是门前门后有差别，门前门后有不同。这个成语的意思是指门前门后有明显的差别，门前门后有不同。""]",1,[],0,"[""门当户对是一种古老的社会习俗，强调门前人的品德和社会地位，认为门前人的品德和社会地位是衡量一个人的价值的标准。""]",1,"[""门当户对""是中国古代的成语，意思是“门庭之内的人才是真正的贵族”，“门当户对”也常被用来形容门当户之间的门阀贵族的封建观念。""]",1,[]
0,必须支持！,0,"[""对某个事件的支持""]",0,"[""网友表达了对某个事件的支持和赞同""]",1,[],1,"[""表面上看似无害，但实际上包含了强制性和强制性支持的语言""]",0,"[""必须支持可以理解为支持某个观点或立场，表达了积极的态度""]",0,"[""表达了对某个观点或行为的支持""]",0,"[""这句话的情感倾向是强烈的支持和赞同，表达出作者的积极态度和坚定信念。主题和话题是政治或社会议题，目标对象是政治家或政府，潜在意图是表达对某种政策或立场的支持。上下文关联是政治或社会事件，话语结构是命令式语气，标点符号是感叹号，用户背景是政治或社会关注者。""]",0,"[""情感倾向：强烈的支持和认可；主题和话题：支持和认可；目标对象：未明确，但可能是某个政治、社会或文化事件或运动；潜在意图：表达支持和认可；上下文关联：未知；话语结构：简短直接的陈述；标点符号：无；用户背景：未知""]",1,[],0,"[""必须支持！""]",0,"[""用户表达了对某个议题或观点的支持或反对""]",1,[],0,"[""支持某一事件""]",0,"[""对某个事件的支持""]",1,[]
0,支持，挺好的！,0,"[""支持者表达对某个事件的赞同和支持""]",0,"[""网友对热点事件表达了支持和赞同的态度，表达了积极的正能量。""]",1,[],0,"[""表面上看似支持，实际上带有积极的意味""]",0,"[""表达对某事物的积极评价""]",0,"[""支持并表达积极情绪""]",0,"[""情感倾向：积极；主题和话题：支持；目标对象：未明确；潜在意图：表达赞同；上下文关联：无；话语结构：简洁明了；标点符号：无；用户背景：未知""]",0,"[""情感倾向：积极，主题和话题：支持，目标对象：未知，潜在意图：表达支持，上下文关联：无，话语结构：简单陈述，标点符号：无，用户背景：未知""]",1,[],0,"[""用户表达了对某个事件或观点的支持和赞同""]",0,"[""用户表达了对某个观点或行为的支持和赞同，语气友善，表达方式积极""]",1,[],0,"[""对某一事件的支持和赞扬""]",0,"[""对某个事件或人物的支持和赞美""]",1,[]
1,俞老师的建议在众多弱智建议中显得是那么的。。。格格不入🤓,1,"[""网友对俞老师的建议表示不满，认为其与众多其他弱智建议不同，显得格格不入""]",1,"[""对网友的观点进行了贬低和攻击，表现出恶意和不尊重""]",1,[],1,"[""对俞老师的建议进行了贬低，称其为‘弱智’，并用表情🤓来表达自己的态度""]",1,"[""评论中使用了'弱智'这个词语，可能会引起争议和负面情绪""]",1,[],0,"[""该评论表达了对俞老师建议的赞赏和肯定，强调了其与其他建议的差异。评论者使用了🤓表情符号，暗示了对其他建议的不满和批评。评论者的情绪倾向是积极的，且表达了对特定建议的支持。""]",1,"[""这句话中，'俞老师'是指某个老师，'弱智建议'是指不合理的建议，'格格不入'是指与众不同，'🤓'是指笑脸表情符号，表示嘲讽或嘲笑""]",1,"[""对俞老师的建议进行了贬低和嘲讽，表达了对其智商的质疑和不满""]",1,"[""用户对俞老师的建议感到不满意，认为其在众多弱智建议中显得格格不入""]",1,"[""对俞老师的建议进行了讽刺和贬低，可能是出于对其能力或智商的怀疑或不满""]",1,[],1,"[""对俞老师的建议进行贬低和嘲笑""]",1,"[""对俞老师的建议进行了贬低和否定""]",1,[]
1,支持，外国老师都是色魔，必须防范,1,"[""外国老师是指外国人在中国从事教师工作的教师""]",1,"[""网友对外国老师的性别歧视言论，表达了对外国教师的不信任和警惕""]",1,[],1,"[""外国老师是指外国人在中国教育领域从事教学工作的人员，色魔指性骚扰行为，防范指采取措施防止外国老师的性骚扰行为""]",1,"[""外国老师指的是在中国教学的外籍教师，评论者认为外籍教师存在色情行为，需要防范""]",1,[],1,"[""情感倾向：不友善，主题和话题：外国老师，目标对象：外国老师，潜在意图：指责和警告，上下文关联：社会问题，话语结构：否定句式，标点符号：无，用户背景：无""]",1,"[""支持外国老师防范色魔的言论，表明作者对外国老师的不信任和警惕""]",1,[],1,"[""外国老师可能存在色情行为，需要采取防范措施""]",0,"[""外国老师的性别和职业不应被简单地归结为色魔""]",1,[],1,"[""外国老师色魔""是歧视性的言论，缺乏事实依据。]",1,"[""外国老师是否存在色魔行为是一个争议的问题，评论者可能对此持有负面看法""]",1,[]
0,尽量别戴了,1,[],1,"[""对某些人或群体的穿戴行为进行了限制或建议""]",1,[],0,"[""建议不要佩戴""]",0,"[""这是一个请求或建议，可能是因为戴东西会有不便或影响""]",1,[],0,"[""此评论表达了对戴眼镜的不赞成和建议避免的倾向。""]",0,"[""尽量别戴了""可能是对某个戴东西的行为的建议或反对，建议或反对的语气可能是友善的或恶意的。""]",1,[],0,"[""用户可能在提醒对方不要过度追求物质或虚荣""]",0,"[""对戴头饰或穿衣过于花哨的人进行建议，表达了对过度装饰的不满和谨慎""]",1,[],0,"[""不建议佩戴""]",1,"[""对某种穿戴物品的不建议""]",1,[]
1,建议以后女孩由麻麻生，男孩由爹爹生。咱别整那虚头巴脑的，直接一下子根治彻底的差别化教育,0,"[""建议取消差别化教育，男女平等教育""]",0,"[""建议男女平等教育，反对差别化教育""]",1,[],0,"[""对待女性和男性在教育方面存在差异，建议取消这种差别化教育，男女平等""]",1,"[""对教育差别化教育的看法""]",1,[],1,"[""对女生和男生进行差别化教育的做法提出反对，认为应该直接解决问题，消除差别化教育的现象。""]",1,"[""情感倾向：反对差别化教育；主题和话题：教育问题；目标对象：未明确；潜在意图：反对差别化教育；上下文关联：建议改进教育制度；话语结构：建议+反对；标点符号：正确；用户背景：未知""]",1,[],0,"[""对女孩和男孩的出生方式进行了暗示，表达了对差别化教育的不满和对解决问题的期望""]",0,"[""对男女教育的差异化进行根治，表达了对教育系统的不满和希望改善的态度""]",1,[],1,"[""这条评论建议取消差别化教育，认为男女应该由父母生育，反对差别化教育的存在""]",1,"[""对女权主义和性别平等教育的反对和歧视""]",1,[]
0,建议物理阉割,0,"[""对某些人来说，物理阉割可能是一种解决问题的方式，但这并不是一种合法的做法。""]",1,"[""建议进行物理阉割，指的是对某些人或动物进行阉割手术以达到某些目的""]",1,[],0,"[""物理阉割指的是一种医学手术，用于去除男性生殖器官的外部和内部器官。""]",1,"[""阉割""是一种古老的医学手术，通常用于男性的生殖器官的切除，用于治疗某些性别转换或性别认同问题。""]",1,[],1,"[""该评论表达了对某个人的或某个行为的不满或反对，可能包含恶意和攻击性""]",1,"[""该评论表达了对某个人的身体或性别的建议或意见，可能涉及到性别歧视或身体改造的问题。""]",1,[],1,"[""建议对某人进行非自愿的身体手术""]",0,"[""阉割是指对生物进行生殖器官切除手术，通常用于性别重置或治疗性别焦虑""]",1,[],1,"[""物理阉割指的是对某些人或动物进行性别改变手术的过程""]",1,"[""针对某一事件的建议，可能涉及到身体或生殖器官的改变""]",1,[]
0,那还是收入高,0,"[""网友对某事件的评论，认为收入高""]",0,"[""网友对某个热点事件发表了自己的观点，认为某个群体的收入高""]",1,[],0,"[""收入高""]",1,"[""这句话的意思是'那还是有收入'，但语气不太好，可能带有贬低的意思""]",1,[],0,"[""情感倾向：正面，表达了对高收入的赞同；主题和话题：收入高；目标对象：未明确；潜在意图：表达个人观点；上下文关联：未知；话语结构：简短直白；标点符号：无；用户背景：未知""]",1,"[""这句话表达了对收入高的人的认同和赞赏，语气中带有一定的惊讶和怀疑。""]",1,[],0,"[""对收入高的人表示赞赏""]",0,"[""该评论表达了对某人收入高的不满或不满意""]",1,[],1,"[""网络暴力言论，针对某一事件的收入高言论，可能是对某一群体的歧视""]",0,"[""对某些人来说，收入高并不是唯一的成功标准""]",1,[]
1,小四的道歉真的很婊，庄老师不愧是文化人，这回复将的小四死死的，又有立场又有正气，网友不站她站谁啊,0,"[""网友对小四的道歉不满意，认为道歉不够诚恳，认为庄老师的回复有正气和立场，认为网友应该站庄老师的队""]",1,"[""小四的道歉被网友认为不够诚恳，庄老师则被认为有文化修养，回复中对小四的态度有所指责""]",1,[],1,"[""评论中使用了侮辱性语言，小四被恶意攻击""]",1,"[""小四被指责道歉不够诚恳，庄老师则被称赞为有文化的人物，回复中小四被指责为死命争论，且立场和正气都很强，网友对此有所疑虑""]",1,[],1,"[""小四被指责为婊子，庄老师被赞美为文化人，网友对小四的道歉不满，认为她死命地站立并且有立场和正气""]",0,"[""小四的道歉被认为不诚恳，庄老师则被认为有文化和正义感，评论者对小四的回复持有立场和正义感，表达了对小四的不满和对庄老师的赞赏。""]",1,"[""小四的道歉被指责为不真诚，庄老师被赞誉为文化人，回复中表达了对小四的批评和对庄老师的赞赏，表达了对小四的不满和对庄老师的支持。""]",0,"[""小四对自己的行为表示了歉意，庄老师对小四的回复也体现了立场和正气，网友对小四的支持也很明显""]",1,"[""小四被讽刺为婊子，庄老师被称为文化人，回复中对小四的态度强烈，表达出对她的不满和不尊重""]",1,"[""小四的道歉被讽刺为不真诚，庄老师则被称赞为文化人。评论者对小四的回复表示支持，认为她有立场和正气。""]",0,"[""小四被网友批评后，庄老师站出来支持小四，表示小四的道歉很婊，网友们对小四的态度表示了不满""]",1,"[""小四的道歉被指为不恰当，庄老师在回复中表现出立场和正气""]",1,"[""小四的道歉被认为不恰当，庄老师的回复被认为有正义和立场""]"
1,宋冬野狗东西,1,"[""网友对宋冬野的个人评价""]",1,"[""网友对宋冬野的表演进行了贬低和侮辱性言语评论，可能会引起宋冬野的不满和伤害""]",1,[],1,"[""宋冬野""可能是对歌手宋冬野的贬低或攻击，""狗东西""则是对他人的侮辱和贬低。]",1,"[""宋冬野""是歌手的名字，""狗东西""是贬低的词语，表达了对宋冬野的恶意评价。]",1,[],1,"[""情感倾向：否定和讽刺，表达对宋冬野的不满和不喜欢；主题和话题：宋冬野；目标对象：宋冬野；潜在意图：讽刺和批评；上下文关联：无；话语结构：否定和讽刺；标点符号：无；用户背景：无""]",1,"[""宋冬野是中国著名的歌手和演员，他的歌唱和表演都备受好评。评论者可能对他的表演和歌唱能力感到不满或不适应。""]",1,[],1,"[""宋冬野狗东西""是对宋冬野的贬低和侮辱，使用了恶意语言]",1,"[""宋冬野""是一个人名，可能是对某个歌手的贬低或讽刺，暗示他的音乐不好或不值得认可。""野狗东西""是对某个歌手或音乐的贬低或讽刺，暗示他的音乐粗俗或不值得认可。""]",1,[],1,"[""宋冬野是中国著名的流行歌手，狗东西可能是对他的不满或者恶意言论""]",1,"[""宋冬野是中国歌手，评论者可能对他的歌曲或表演有不满或反感""]",1,[]
